2751	31
0
lhumerus	12.79743	25.36377	-17.39496
lradius	14.22804	22.45518	-13.61029
lwrist	12.34796	25.36561	-13.97074
lhand	11.40792	26.82082	-14.15097
lfingers	11.45306	27.45742	-14.47393
lthumb	11.40792	26.82082	-14.15097
rclavicle	9.481453	24.01278	-17.54944
rhumerus	6.383383	25.22822	-18.45203
rradius	6.375444	19.99098	-18.23114
rwrist	5.87576	16.83367	-16.94896
rhand	5.625917	15.25501	-16.30787
rfingers	5.358984	14.69262	-16.3112
rthumb	5.625917	15.25501	-16.30787
2
root	9.36924	17.8658	-17.3215
lhipjoint	9.36924	17.8658	-17.3215
lfemur	10.50133	16.03666	-16.24649
ltibia	10.88296	8.890797	-16.40472
lfoot	11.52722	1.930557	-19.09928
ltoes	11.59031	1.280689	-16.82324
rhipjoint	9.36924	17.8658	-17.3215
rfemur	7.859956	16.18478	-16.59645
rtibia	7.735315	8.762066	-16.20908
rfoot	7.784319	1.881103	-19.21511
rtoes	7.240805	1.084098	-17.00472
lowerback	9.36924	17.8658	-17.3215
upperback	9.495001	19.89877	-17.50327
thorax	9.535625	21.9481	-17.54103
lowerneck	9.480239	24.01223	-17.54593
upperneck	9.581964	25.7592	-17.68615
head	9.744068	27.46605	-17.25146
lclavicle	9.480239	24.01223	-17.54593
lhumerus	12.79708	25.36161	-17.39589
lradius	14.20325	22.46457	-13.59324
lwrist	12.32545	25.37441	-13.96995
lhand	11.38655	26.82933	-14.15831
lfingers	11.43477	27.46051	-14.49129
lthumb	11.38655	26.82933	-14.15831
rclavicle	9.480239	24.01223	-17.54593
rhumerus	6.381483	25.22932	-18.44394
rradius	6.379577	19.99201	-18.22471
rwrist	5.894842	16.82929	-16.95013
rhand	5.652473	15.24793	-16.31283
rfingers	5.382928	14.68679	-16.3159
rthumb	5.652473	15.24793	-16.31283
3
root	9.37257	17.8597	-17.326
lhipjoint	9.37257	17.8597	-17.326
lfemur	10.51524	16.03725	-16.25082
ltibia	10.89129	8.89115	-16.41187
lfoot	11.53293	1.930595	-19.10623
ltoes	11.59531	1.282676	-16.82962
rhipjoint	9.37257	17.8597	-17.326
rfemur	7.872311	16.17373	-16.59375
rtibia	7.74131	8.750978	-16.2092
rfoot	7.785346	1.874652	-19.2259
rtoes	7.241471	1.080259	-17.01466
lowerback	9.37257	17.8597	-17.326
upperback	9.498981	19.89292	-17.50446
thorax	9.541742	21.94227	-17.53874
lowerneck	9.484255	24.00634	-17.54422
upperneck	9.587506	25.75344	-17.68154
head	9.747651	27.46034	-17.2463
lclavicle	9.484255	24.00634	-17.54422
lhumerus	12.79967	25.35914	-17.39334
lradius	14.19458	22.46695	-13.58286
lwrist	12.31089	25.37236	-13.96428
lhand	11.36905	26.82507	-14.15499
lfingers	11.42087	27.44894	-14.50097
lthumb	11.36905	26.82507	-14.15499
rclavicle	9.484255	24.00634	-17.54422
rhumerus	6.384583	25.22003	-18.44367
rradius	6.387601	19.98302	-18.21732
rwrist	5.903286	16.80969	-16.96922
rhand	5.661128	15.22302	-16.34518
rfingers	5.389454	14.66294	-16.35186
rthumb	5.661128	15.22302	-16.34518
4
root	9.37326	17.8536	-17.3317
lhipjoint	9.37326	17.8536	-17.3317
lfemur	10.51772	16.03313	-16.25506
ltibia	10.89142	8.886828	-16.41244
lfoot	11.53496	1.926503	-19.10694
ltoes	11.59318	1.282282	-16.82917
rhipjoint	9.37326	17.8536	-17.3317
rfemur	7.874501	16.16754	-16.59658
rtibia	7.744092	8.74482	-16.21126
rfoot	7.786978	1.869434	-19.23013
rtoes	7.239687	1.075801	-17.01945
lowerback	9.37326	17.8536	-17.3317
upperback	9.501937	19.88683	-17.50846
thorax	9.545302	21.9362	-17.54036
lowerneck	9.48453	24.00018	-17.54517
upperneck	9.588424	25.74773	-17.67627
head	9.747729	27.45457	-17.24053
lclavicle	9.48453	24.00018	-17.54517
lhumerus	12.7976	25.35821	-17.38984
lradius	14.18508	22.46525	-13.57723
lwrist	12.3039	25.37255	-13.9567
lhand	11.36332	26.8262	-14.14644
lfingers	11.41617	27.45194	-14.48886
lthumb	11.36332	26.8262	-14.14644
rclavicle	9.48453	24.00018	-17.54517
rhumerus	6.384008	25.20925	-18.44791
rradius	6.390684	19.97214	-18.22396
rwrist	5.907687	16.79412	-16.98736
rhand	5.666187	15.2051	-16.36905
rfingers	5.392647	14.64642	-16.39345
rthumb	5.666187	15.2051	-16.36905
5
root	9.36894	17.853	-17.335
lhipjoint	9.36894	17.853	-17.335
lfemur	10.50864	16.03003	-16.25757
ltibia	10.88633	8.88368	-16.40321
lfoot	11.53113	1.923005	-19.0965
ltoes	11.58862	1.280198	-16.81831
rhipjoint	9.36894	17.853	-17.335
rfemur	7.865911	16.17053	-16.60038
rtibia	7.74788	8.747984	-16.20776
rfoot	7.78875	1.869403	-19.21936
rtoes	7.239407	1.076976	-17.00876
lowerback	9.36894	17.853	-17.335
upperback	9.501484	19.88602	-17.51128
thorax	9.544934	21.9354	-17.54249
lowerneck	9.480895	23.99929	-17.54679
upperneck	9.586102	25.74709	-17.67326
head	9.744741	27.45469	-17.24022
lclavicle	9.480895	23.99929	-17.54679
lhumerus	12.79177	25.36252	-17.39026
lradius	14.16353	22.48137	-13.56305
lwrist	12.29226	25.39239	-13.96243
lhand	11.35662	26.84789	-14.16211
lfingers	11.408	27.48075	-14.49144
lthumb	11.35662	26.84789	-14.16211
rclavicle	9.480895	23.99929	-17.54679
rhumerus	6.378695	25.20367	-18.45002
rradius	6.384269	19.96599	-18.23987
rwrist	5.910663	16.78172	-17.01576
rhand	5.673859	15.18959	-16.4037
rfingers	5.397586	14.63211	-16.42448
rthumb	5.673859	15.18959	-16.4037
6
root	9.36763	17.8526	-17.3375
lhipjoint	9.36763	17.8526	-17.3375
lfemur	10.50991	16.0295	-16.26302
ltibia	10.88718	8.882741	-16.38823
lfoot	11.52989	1.925811	-19.09169
ltoes	11.58838	1.284382	-16.81314
rhipjoint	9.36763	17.8526	-17.3375
rfemur	7.866411	16.1698	-16.59993
rtibia	7.755852	8.746919	-16.21157
rfoot	7.790207	1.863797	-19.21286
rtoes	7.242398	1.077161	-16.99981
lowerback	9.36763	17.8526	-17.3375
upperback	9.502058	19.88544	-17.51442
thorax	9.546549	21.93481	-17.54476
lowerneck	9.480966	23.99865	-17.54617
upperneck	9.586464	25.74641	-17.67302
head	9.743449	27.45511	-17.24373
lclavicle	9.480966	23.99865	-17.54617
lhumerus	12.79095	25.36414	-17.39052
lradius	14.14959	22.49471	-13.54985
lwrist	12.28222	25.40542	-13.96926
lhand	11.34854	26.86078	-14.17897
lfingers	11.39979	27.49639	-14.50295
lthumb	11.34854	26.86078	-14.17897
rclavicle	9.480966	23.99865	-17.54617
rhumerus	6.377114	25.20196	-18.44515
rradius	6.384428	19.96362	-18.25216
rwrist	5.914009	16.7706	-17.04982
rhand	5.678799	15.17408	-16.44864
rfingers	5.403712	14.61567	-16.45497
rthumb	5.678799	15.17408	-16.44864
7
root	9.36475	17.8499	-17.3463
lhipjoint	9.36475	17.8499	-17.3463
lfemur	10.50187	16.02053	-16.27701
ltibia	10.88584	8.873718	-16.37582
lfoot	11.53374	1.922817	-19.09351
ltoes	11.59184	1.283974	-16.81422
rhipjoint	9.36475	17.8499	-17.3463
rfemur	7.858083	16.17306	-16.60627
rtibia	7.76361	8.749381	-16.22906
rfoot	7.792788	1.860004	-19.21602
rtoes	7.250279	1.080569	-16.99913
lowerback	9.36475	17.8499	-17.3463
upperback	9.501186	19.88276	-17.52143
thorax	9.54488	21.9322	-17.5485
lowerneck	9.478956	23.99602	-17.5452
upperneck	9.584904	25.74408	-17.66751
head	9.739758	27.45382	-17.2416
lclavicle	9.478956	23.99602	-17.5452
lhumerus	12.78868	25.36169	-17.38567
lradius	14.14251	22.48523	-13.54856
lwrist	12.27372	25.39676	-13.9558
lhand	11.33933	26.85252	-14.15942
lfingers	11.39252	27.48485	-14.48946
lthumb	11.33933	26.85252	-14.15942
rclavicle	9.478956	23.99602	-17.5452
rhumerus	6.375113	25.20087	-18.44215
rradius	6.390206	19.96226	-18.25715
rwrist	5.917385	16.76901	-17.05636
rhand	5.680973	15.17239	-16.45596
rfingers	5.406307	14.6141	-16.47626
rthumb	5.680973	15.17239	-16.45596
8
root	9.35985	17.8506	-17.3603
lhipjoint	9.35985	17.8506	-17.3603
lfemur	10.47783	16.00718	-16.29496
ltibia	10.87536	8.860771	-16.36485
lfoot	11.53654	1.914501	-19.09117
ltoes	11.59208	1.278987	-16.81088
rhipjoint	9.35985	17.8506	-17.3603
rfemur	7.835782	16.18796	-16.62387
rtibia	7.761564	8.763903	-16.24956
rfoot	7.795633	1.865077	-19.21458
rtoes	7.25724	1.088025	-16.99585
lowerback	9.35985	17.8506	-17.3603
upperback	9.499238	19.8836	-17.53148
thorax	9.539301	21.93319	-17.55191
lowerneck	9.473233	23.99697	-17.53894
upperneck	9.579469	25.7456	-17.65245
head	9.732237	27.45673	-17.23138
lclavicle	9.473233	23.99697	-17.53894
lhumerus	12.78281	25.3621	-17.37192
lradius	14.13514	22.47705	-13.54073
lwrist	12.26265	25.38909	-13.92672
lhand	11.3264	26.84511	-14.11972
lfingers	11.38111	27.47126	-14.4611
lthumb	11.3264	26.84511	-14.11972
rclavicle	9.473233	23.99697	-17.53894
rhumerus	6.369599	25.20581	-18.43123
rradius	6.386672	19.96734	-18.24248
rwrist	5.903827	16.7696	-17.05773
rhand	5.662405	15.17072	-16.46536
rfingers	5.392105	14.61046	-16.48966
rthumb	5.662405	15.17072	-16.46536
9
root	9.35943	17.8548	-17.3683
lhipjoint	9.35943	17.8548	-17.3683
lfemur	10.47045	16.00516	-16.30646
ltibia	10.86977	8.858646	-16.35094
lfoot	11.53401	1.916929	-19.08808
ltoes	11.5893	1.282603	-16.80746
rhipjoint	9.35943	17.8548	-17.3683
rfemur	7.829084	16.19663	-16.63482
rtibia	7.756338	8.772326	-16.26518
rfoot	7.79727	1.866356	-19.21343
rtoes	7.256634	1.086303	-16.9963
lowerback	9.35943	17.8548	-17.3683
upperback	9.499517	19.88804	-17.53598
thorax	9.538751	21.93769	-17.552
lowerneck	9.474251	24.00147	-17.53351
upperneck	9.573512	25.7511	-17.63764
head	9.724545	27.46355	-17.22137
lclavicle	9.474251	24.00147	-17.53351
lhumerus	12.78487	25.36364	-17.36299
lradius	14.13458	22.47738	-13.53179
lwrist	12.25974	25.38841	-13.91398
lhand	11.32232	26.84392	-14.10507
lfingers	11.37497	27.46353	-14.45849
lthumb	11.32232	26.84392	-14.10507
rclavicle	9.474251	24.00147	-17.53351
rhumerus	6.371497	25.21505	-18.42242
rradius	6.388179	19.97601	-18.25028
rwrist	5.903996	16.77651	-17.07083
rhand	5.661903	15.17676	-16.48111
rfingers	5.393683	14.61549	-16.50515
rthumb	5.661903	15.17676	-16.48111
10
root	9.36099	17.855	-17.3711
lhipjoint	9.36099	17.855	-17.3711
lfemur	10.47838	16.00778	-16.31174
ltibia	10.87318	8.86093	-16.33953
lfoot	11.5316	1.924221	-19.09074
ltoes	11.58916	1.29068	-16.80995
rhipjoint	9.36099	17.855	-17.3711
rfemur	7.836024	16.19264	-16.6359
rtibia	7.758774	8.768018	-16.27365
rfoot	7.7955	1.859423	-19.21581
rtoes	7.253446	1.077903	-16.99954
lowerback	9.36099	17.855	-17.3711
upperback	9.500969	19.88846	-17.53628
thorax	9.542281	21.93807	-17.55077
lowerneck	9.478909	24.0019	-17.53295
upperneck	9.571624	25.75247	-17.62681
head	9.720392	27.46565	-17.21274
lclavicle	9.478909	24.0019	-17.53295
lhumerus	12.79017	25.3623	-17.36086
lradius	14.13142	22.47561	-13.52702
lwrist	12.25934	25.38748	-13.91623
lhand	11.3233	26.84342	-14.11084
lfingers	11.37107	27.45119	-14.48492
lthumb	11.3233	26.84342	-14.11084
rclavicle	9.478909	24.0019	-17.53295
rhumerus	6.377357	25.21692	-18.42409
rradius	6.395535	19.97705	-18.27934
rwrist	5.916992	16.77702	-17.09902
rhand	5.677721	15.17701	-16.50885
rfingers	5.411999	14.61447	-16.5309
rthumb	5.677721	15.17701	-16.50885
11
root	9.36491	17.8511	-17.3802
lhipjoint	9.36491	17.8511	-17.3802
lfemur	10.48627	16.00548	-16.32226
ltibia	10.87612	8.858325	-16.33946
lfoot	11.53379	1.923971	-19.09678
ltoes	11.59055	1.29322	-16.8152
rhipjoint	9.36491	17.8511	-17.3802
rfemur	7.843181	16.18699	-16.64227
rtibia	7.762918	8.762456	-16.2788
rfoot	7.795104	1.852396	-19.21756
rtoes	7.254853	1.073009	-17.0001
lowerback	9.36491	17.8511	-17.3802
upperback	9.504557	19.88483	-17.54223
thorax	9.545547	21.93448	-17.55092
lowerneck	9.480274	23.99819	-17.52671
upperneck	9.572146	25.74899	-17.61703
head	9.719234	27.46286	-17.20524
lclavicle	9.480274	23.99819	-17.52671
lhumerus	12.79026	25.36109	-17.34995
lradius	14.11993	22.475	-13.51162
lwrist	12.25039	25.3878	-13.90612
lhand	11.31562	26.8442	-14.10338
lfingers	11.36139	27.442	-14.49341
lthumb	11.31562	26.8442	-14.10338
rclavicle	9.480274	23.99819	-17.52671
rhumerus	6.377724	25.21311	-18.41449
rradius	6.400363	19.97261	-18.29535
rwrist	5.932628	16.77342	-17.10848
rhand	5.69876	15.17381	-16.51505
rfingers	5.433024	14.61145	-16.54105
rthumb	5.69876	15.17381	-16.51505
12
root	9.36861	17.847	-17.3957
lhipjoint	9.36861	17.847	-17.3957
lfemur	10.49165	16.0015	-16.33932
ltibia	10.877	8.85408	-16.34129
lfoot	11.53839	1.919906	-19.09818
ltoes	11.59504	1.291374	-16.81598
rhipjoint	9.36861	17.847	-17.3957
rfemur	7.848073	16.18285	-16.6554
rtibia	7.764591	8.758664	-16.28562
rfoot	7.798976	1.846296	-19.21892
rtoes	7.25733	1.06822	-17.00134
lowerback	9.36861	17.847	-17.3957
upperback	9.509196	19.88106	-17.5527
thorax	9.550064	21.93073	-17.55402
lowerneck	9.482651	23.99428	-17.52311
upperneck	9.567225	25.74581	-17.60611
head	9.714333	27.45992	-17.19532
lclavicle	9.482651	23.99428	-17.52311
lhumerus	12.79125	25.36004	-17.3425
lradius	14.11343	22.4731	-13.50223
lwrist	12.24644	25.38733	-13.89817
lhand	11.31294	26.84445	-14.09614
lfingers	11.35838	27.44058	-14.48877
lthumb	11.31294	26.84445	-14.09614
rclavicle	9.482651	23.99428	-17.52311
rhumerus	6.378683	25.20885	-18.40641
rradius	6.406419	19.96799	-18.306
rwrist	5.94717	16.76401	-17.12874
rhand	5.717544	15.16201	-16.54012
rfingers	5.452007	14.59941	-16.56255
rthumb	5.717544	15.16201	-16.54012
13
root	9.36501	17.8439	-17.4052
lhipjoint	9.36501	17.8439	-17.4052
lfemur	10.48511	15.99521	-16.35129
ltibia	10.87661	8.848134	-16.33838
lfoot	11.54067	1.914934	-19.09708
ltoes	11.60275	1.287234	-16.8148
rhipjoint	9.36501	17.8439	-17.4052
rfemur	7.841544	16.18296	-16.66372
rtibia	7.766496	8.758899	-16.28959
rfoot	7.80267	1.845594	-19.22066
rtoes	7.258562	1.068247	-17.00343
lowerback	9.36501	17.8439	-17.4052
upperback	9.509831	19.87808	-17.55675
thorax	9.552869	21.9277	-17.5537
lowerneck	9.485505	23.99124	-17.52212
upperneck	9.565867	25.74332	-17.59723
head	9.712572	27.45724	-17.18548
lclavicle	9.485505	23.99124	-17.52212
lhumerus	12.79439	25.35695	-17.34635
lradius	14.11281	22.46528	-13.50834
lwrist	12.24861	25.38171	-13.90129
lhand	11.31651	26.83993	-14.09776
lfingers	11.36414	27.43495	-14.49181
lthumb	11.31651	26.83993	-14.09776
rclavicle	9.485505	23.99124	-17.52212
rhumerus	6.380152	25.20605	-18.40021
rradius	6.410694	19.96502	-18.30967
rwrist	5.951204	16.75372	-17.15264
rhand	5.721458	15.14807	-16.57413
rfingers	5.460858	14.58298	-16.59161
rthumb	5.721458	15.14807	-16.57413
14
root	9.35818	17.841	-17.4103
lhipjoint	9.35818	17.841	-17.4103
lfemur	10.47234	15.98572	-16.36169
ltibia	10.87786	8.83945	-16.33877
lfoot	11.53926	1.905773	-19.09691
ltoes	11.6036	1.278641	-16.81454
rhipjoint	9.35818	17.841	-17.4103
rfemur	7.828943	16.18586	-16.66773
rtibia	7.770536	8.76176	-16.29143
rfoot	7.807503	1.85043	-19.22715
rtoes	7.258962	1.072891	-17.01108
lowerback	9.35818	17.841	-17.4103
upperback	9.507369	19.87524	-17.55667
thorax	9.552983	21.92481	-17.55143
lowerneck	9.488573	23.98847	-17.52211
upperneck	9.567786	25.74088	-17.59057
head	9.712744	27.45475	-17.178
lclavicle	9.488573	23.98847	-17.52211
lhumerus	12.79999	25.34985	-17.3611
lradius	14.1161	22.45284	-13.52632
lwrist	12.25384	25.37136	-13.91287
lhand	11.32271	26.83062	-14.10614
lfingers	11.37392	27.42181	-14.50549
lthumb	11.32271	26.83062	-14.10614
rclavicle	9.488573	23.98847	-17.52211
rhumerus	6.381442	25.20648	-18.38942
rradius	6.414776	19.9652	-18.3159
rwrist	5.955785	16.75091	-17.16698
rhand	5.726288	15.14377	-16.59252
rfingers	5.467888	14.57764	-16.60889
rthumb	5.726288	15.14377	-16.59252
15
root	9.35686	17.8409	-17.4189
lhipjoint	9.35686	17.8409	-17.4189
lfemur	10.47732	15.9875	-16.37369
ltibia	10.8863	8.84146	-16.34157
lfoot	11.53778	1.904725	-19.09438
ltoes	11.59919	1.277809	-16.81186
rhipjoint	9.35686	17.8409	-17.4189
rfemur	7.832541	16.18411	-16.66991
rtibia	7.778177	8.760193	-16.28951
rfoot	7.812118	1.850627	-19.22941
rtoes	7.257758	1.07306	-17.0148
lowerback	9.35686	17.8409	-17.4189
upperback	9.509412	19.87514	-17.56171
thorax	9.558225	21.92462	-17.55219
lowerneck	9.492632	23.98822	-17.52075
upperneck	9.568085	25.74125	-17.57627
head	9.711401	27.45518	-17.16338
lclavicle	9.492632	23.98822	-17.52075
lhumerus	12.80357	25.35144	-17.36567
lradius	14.11194	22.44866	-13.53262
lwrist	12.25198	25.36929	-13.91429
lhand	11.322	26.8296	-14.10512
lfingers	11.37457	27.41704	-14.50978
lthumb	11.322	26.8296	-14.10512
rclavicle	9.492632	23.98822	-17.52075
rhumerus	6.382873	25.20518	-18.38007
rradius	6.419918	19.96368	-18.32632
rwrist	5.970719	16.74769	-17.17831
rhand	5.746119	15.13969	-16.6043
rfingers	5.482588	14.57592	-16.62041
rthumb	5.746119	15.13969	-16.6043
16
root	9.36285	17.8425	-17.43
lhipjoint	9.36285	17.8425	-17.43
lfemur	10.49547	15.99686	-16.38416
ltibia	10.89458	8.850299	-16.34569
lfoot	11.54024	1.911739	-19.09526
ltoes	11.59787	1.285515	-16.81246
rhipjoint	9.36285	17.8425	-17.43
rfemur	7.849132	16.17822	-16.67616
rtibia	7.783511	8.754804	-16.28765
rfoot	7.812649	1.844542	-19.22597
rtoes	7.258294	1.06735	-17.01123
lowerback	9.36285	17.8425	-17.43
upperback	9.516388	19.8771	-17.56655
thorax	9.565338	21.9265	-17.5464
lowerneck	9.491581	23.98965	-17.50514
upperneck	9.570588	25.74242	-17.56363
head	9.714974	27.45677	-17.15284
lclavicle	9.491581	23.98965	-17.50514
lhumerus	12.79702	25.36516	-17.34133
lradius	14.07895	22.46045	-13.50081
lwrist	12.2296	25.38649	-13.89247
lhand	11.30492	26.84951	-14.08831
lfingers	11.35573	27.43573	-14.49495
lthumb	11.30492	26.84951	-14.08831
rclavicle	9.491581	23.98965	-17.50514
rhumerus	6.377604	25.19842	-18.36073
rradius	6.417143	19.95679	-18.32481
rwrist	5.975382	16.73819	-17.18124
rhand	5.754501	15.12889	-16.60946
rfingers	5.488374	14.56627	-16.62293
rthumb	5.754501	15.12889	-16.60946
17
root	9.36661	17.8451	-17.4445
lhipjoint	9.36661	17.8451	-17.4445
lfemur	10.49905	15.99834	-16.40044
ltibia	10.89338	8.851537	-16.35746
lfoot	11.5451	1.909463	-19.09671
ltoes	11.60084	1.284494	-16.81352
rhipjoint	9.36661	17.8451	-17.4445
rfemur	7.852999	16.17837	-16.69586
rtibia	7.785628	8.755843	-16.29112
rfoot	7.81193	1.843844	-19.22538
rtoes	7.258585	1.065128	-17.01091
lowerback	9.36661	17.8451	-17.4445
upperback	9.520198	19.88057	-17.56737
thorax	9.567259	21.9299	-17.53803
lowerneck	9.489082	23.99291	-17.49779
upperneck	9.569297	25.74542	-17.56222
head	9.715648	27.45943	-17.15075
lclavicle	9.489082	23.99291	-17.49779
lhumerus	12.79149	25.37554	-17.33292
lradius	14.05002	22.46329	-13.49037
lwrist	12.21577	25.39724	-13.89364
lhand	11.29864	26.86422	-14.09527
lfingers	11.34749	27.45025	-14.50242
lthumb	11.29864	26.86422	-14.09527
rclavicle	9.489082	23.99291	-17.49779
rhumerus	6.372983	25.19463	-18.35557
rradius	6.415251	19.95291	-18.34812
rwrist	5.969489	16.7328	-17.21035
rhand	5.746607	15.12275	-16.64147
rfingers	5.48927	14.55603	-16.65399
rthumb	5.746607	15.12275	-16.64147
18
root	9.36703	17.8486	-17.458
lhipjoint	9.36703	17.8486	-17.458
lfemur	10.49566	15.99732	-16.41782
ltibia	10.89375	8.850743	-16.37283
lfoot	11.54659	1.902087	-19.09507
ltoes	11.60365	1.277599	-16.81178
rhipjoint	9.36703	17.8486	-17.458
rfemur	7.849794	16.18475	-16.7103
rtibia	7.78799	8.763031	-16.29008
rfoot	7.811909	1.852393	-19.22756
rtoes	7.256678	1.073297	-17.01371
lowerback	9.36703	17.8486	-17.458
upperback	9.521976	19.88472	-17.5677
thorax	9.56818	21.93398	-17.533
lowerneck	9.488891	23.9971	-17.50138
upperneck	9.565578	25.75021	-17.55251
head	9.713075	27.4633	-17.1376
lclavicle	9.488891	23.9971	-17.50138
lhumerus	12.79062	25.38222	-17.34395
lradius	14.06635	22.43721	-13.53217
lwrist	12.23393	25.37507	-13.91477
lhand	11.31772	26.844	-14.10608
lfingers	11.36832	27.4297	-14.51351
lthumb	11.31772	26.844	-14.10608
rclavicle	9.488891	23.9971	-17.50138
rhumerus	6.37171	25.19351	-18.36266
rradius	6.417662	19.95189	-18.3927
rwrist	5.976021	16.73607	-17.24131
rhand	5.7552	15.12815	-16.66561
rfingers	5.498538	14.56164	-16.69281
rthumb	5.7552	15.12815	-16.66561
19
root	9.36956	17.8509	-17.4719
lhipjoint	9.36956	17.8509	-17.4719
lfemur	10.51238	16.00521	-16.43729
ltibia	10.90565	8.858397	-16.38782
lfoot	11.54593	1.903505	-19.09709
ltoes	11.60457	1.278522	-16.81397
rhipjoint	9.36956	17.8509	-17.4719
rfemur	7.864086	16.18059	-16.71488
rtibia	7.795023	8.759403	-16.28658
rfoot	7.813031	1.851438	-19.23038
rtoes	7.257205	1.072064	-17.01677
lowerback	9.36956	17.8509	-17.4719
upperback	9.524024	19.88752	-17.57269
thorax	9.57209	21.93659	-17.53013
lowerneck	9.490928	23.99962	-17.49794
upperneck	9.569151	25.75299	-17.53605
head	9.718564	27.4655	-17.11943
lclavicle	9.490928	23.99962	-17.49794
lhumerus	12.79157	25.38777	-17.3444
lradius	14.09024	22.41595	-13.56127
lwrist	12.25951	25.35748	-13.92325
lhand	11.34414	26.82824	-14.10424
lfingers	11.39425	27.41408	-14.51153
lthumb	11.34414	26.82824	-14.10424
rclavicle	9.490928	23.99962	-17.49794
rhumerus	6.371541	25.19334	-18.35496
rradius	6.420365	19.95201	-18.41553
rwrist	5.992886	16.73634	-17.25837
rhand	5.779145	15.1285	-16.67979
rfingers	5.516315	14.56461	-16.70193
rthumb	5.779145	15.1285	-16.67979
20
root	9.37563	17.8545	-17.4876
lhipjoint	9.37563	17.8545	-17.4876
lfemur	10.5432	16.0195	-16.46166
ltibia	10.92152	8.871953	-16.4015
lfoot	11.54251	1.911334	-19.10054
ltoes	11.60015	1.284878	-16.8178
rhipjoint	9.37563	17.8545	-17.4876
rfemur	7.891572	16.169	-16.722
rtibia	7.802863	8.748348	-16.28811
rfoot	7.809381	1.841719	-19.23509
rtoes	7.258447	1.064712	-17.01943
lowerback	9.37563	17.8545	-17.4876
upperback	9.526592	19.89156	-17.5846
thorax	9.577024	21.94035	-17.53222
lowerneck	9.493521	24.00302	-17.48591
upperneck	9.574821	25.75632	-17.52069
head	9.727256	27.46804	-17.10193
lclavicle	9.493521	24.00302	-17.48591
lhumerus	12.79278	25.39395	-17.32777
lradius	14.06722	22.42612	-13.53329
lwrist	12.25121	25.37539	-13.9063
lhand	11.34321	26.85002	-14.09281
lfingers	11.39002	27.4363	-14.49985
lthumb	11.34321	26.85002	-14.09281
rclavicle	9.493521	24.00302	-17.48591
rhumerus	6.371502	25.19888	-18.33027
rradius	6.421363	19.95778	-18.40697
rwrist	6.009923	16.73641	-17.25988
rhand	5.804202	15.12573	-16.68633
rfingers	5.538527	14.56293	-16.70107
rthumb	5.804202	15.12573	-16.68633
21
root	9.3804	17.8569	-17.5011
lhipjoint	9.3804	17.8569	-17.5011
lfemur	10.55631	16.02375	-16.48139
ltibia	10.93053	8.876123	-16.40732
lfoot	11.5365	1.911827	-19.10027
ltoes	11.59304	1.28316	-16.81811
rhipjoint	9.3804	17.8569	-17.5011
rfemur	7.90327	16.16771	-16.73026
rtibia	7.803093	8.747423	-16.29259
rfoot	7.802608	1.841415	-19.24104
rtoes	7.258522	1.069986	-17.02173
lowerback	9.3804	17.8569	-17.5011
upperback	9.527046	19.89426	-17.5984
thorax	9.574875	21.94279	-17.53453
lowerneck	9.489618	24.00469	-17.46378
upperneck	9.56908	25.75812	-17.49641
head	9.724869	27.46906	-17.07568
lclavicle	9.489618	24.00469	-17.46378
