2338	31
0
rclavicle	13.04166	37.1782	44.32622
rhumerus	15.77049	39.1119	45.16543
rradius	16.45592	36.47183	40.68908
rwrist	15.3424	39.48504	39.44692
rhand	14.78564	40.99165	38.82584
rfingers	14.84723	41.46581	38.42719
rthumb	14.78564	40.99165	38.82584
6
root	13.34	31.2307	45.4375
lhipjoint	13.34	31.2307	45.4375
lfemur	12.38583	30.22469	43.47268
ltibia	9.428336	32.52541	37.37399
lfoot	12.13358	25.64757	38.59778
ltoes	11.73681	25.46611	36.27048
rhipjoint	13.34	31.2307	45.4375
rfemur	14.98884	30.70243	43.81524
rtibia	16.35255	33.17516	36.9386
rfoot	14.66625	26.76007	40.45845
rtoes	15.40989	26.03873	38.28059
lowerback	13.34	31.2307	45.4375
upperback	13.18285	33.24341	45.76328
thorax	13.13839	35.20786	45.17863
lowerneck	13.05176	37.08883	44.33118
upperneck	12.82812	38.69947	43.66959
head	12.60302	40.31524	42.98606
lclavicle	13.05176	37.08883	44.33118
lhumerus	9.770361	37.74147	43.04618
lradius	8.769965	35.20099	38.8778
lwrist	10.11532	38.11263	37.51854
lhand	10.78799	39.56845	36.83891
lfingers	11.05715	40.07456	36.41112
lthumb	10.78799	39.56845	36.83891
rclavicle	13.05176	37.08883	44.33118
rhumerus	15.77963	39.02284	45.17282
rradius	16.47268	36.44856	40.65948
rwrist	15.3445	39.46376	39.4355
rhand	14.78042	40.97136	38.82351
rfingers	14.84439	41.45211	38.43322
rthumb	14.78042	40.97136	38.82351
7
root	13.3442	31.1362	45.3995
lhipjoint	13.3442	31.1362	45.3995
lfemur	12.38674	30.13531	43.43367
ltibia	9.372088	32.50993	37.39155
lfoot	12.12943	25.65055	38.60258
ltoes	11.72528	25.4703	36.27645
rhipjoint	13.3442	31.1362	45.3995
rfemur	14.98986	30.61589	43.77145
rtibia	16.29883	33.22142	36.93332
rfoot	14.72368	26.66345	40.23455
rtoes	15.41915	26.03378	38.01278
lowerback	13.3442	31.1362	45.3995
upperback	13.19339	33.14635	45.74357
thorax	13.14931	35.11555	45.17513
lowerneck	13.05531	37.0011	44.33871
upperneck	12.81851	38.61464	43.68887
head	12.59252	40.23381	43.01373
lclavicle	13.05531	37.0011	44.33871
lhumerus	9.769301	37.65133	43.06431
lradius	8.802379	35.16659	38.85462
lwrist	10.11887	38.10358	37.52189
lhand	10.77711	39.57207	36.85552
lfingers	11.04659	40.07061	36.41914
lthumb	10.77711	39.57207	36.85552
rclavicle	13.05531	37.0011	44.33871
rhumerus	15.77917	38.93838	45.18581
rradius	16.47648	36.42867	40.63689
rwrist	15.33952	39.44862	39.43291
rhand	14.77103	40.95859	38.83091
rfingers	14.83509	41.4423	38.44431
rthumb	14.77103	40.95859	38.83091
8
root	13.35	31.0436	45.3593
lhipjoint	13.35	31.0436	45.3593
lfemur	12.37869	30.05288	43.39511
ltibia	9.306995	32.48667	37.40549
lfoot	12.12488	25.64987	38.60483
ltoes	11.71715	25.47458	36.27895
rhipjoint	13.35	31.0436	45.3593
rfemur	14.98491	30.52562	43.71972
rtibia	16.27061	33.23986	36.91956
rfoot	14.78923	26.55798	40.00894
rtoes	15.43009	26.02256	37.7464
lowerback	13.35	31.0436	45.3593
upperback	13.20418	33.05042	45.7243
thorax	13.15595	35.02433	45.17276
lowerneck	13.05274	36.91379	44.34632
upperneck	12.80911	38.52969	43.70493
head	12.58253	40.1531	43.04024
lclavicle	13.05274	36.91379	44.34632
lhumerus	9.761594	37.55746	43.08188
lradius	8.823474	35.1441	38.82443
lwrist	10.11394	38.10398	37.51715
lhand	10.75917	39.58392	36.86351
lfingers	11.02948	40.07331	36.41738
lthumb	10.75917	39.58392	36.86351
rclavicle	13.05274	36.91379	44.34632
rhumerus	15.77055	38.85753	45.19801
rradius	16.46856	36.41032	40.61528
rwrist	15.32825	39.43769	39.43332
rhand	14.75808	40.95137	38.84233
rfingers	14.82148	41.43588	38.45662
rthumb	14.75808	40.95137	38.84233
9
root	13.3548	30.9498	45.3186
lhipjoint	13.3548	30.9498	45.3186
lfemur	12.3729	29.96687	43.35576
ltibia	9.223185	32.45684	37.4301
lfoot	12.11756	25.64749	38.60312
ltoes	11.70967	25.48073	36.27665
rhipjoint	13.3548	30.9498	45.3186
rfemur	14.98141	30.43391	43.67013
rtibia	16.23432	33.24627	36.9038
rfoot	14.85278	26.44803	39.77811
rtoes	15.45057	25.99819	37.48535
lowerback	13.3548	30.9498	45.3186
upperback	13.21308	32.95323	45.70332
thorax	13.16167	34.93165	45.1685
lowerneck	13.05102	36.82513	44.35228
upperneck	12.79976	38.44229	43.71703
head	12.5732	40.07077	43.06488
lclavicle	13.05102	36.82513	44.35228
lhumerus	9.755401	37.46534	43.09777
lradius	8.843374	35.11094	38.80182
lwrist	10.10995	38.09172	37.51891
lhand	10.74325	39.58212	36.87746
lfingers	11.01435	40.06333	36.423
lthumb	10.74325	39.58212	36.87746
rclavicle	13.05102	36.82513	44.35228
rhumerus	15.76456	38.77269	45.20885
rradius	16.46541	36.38798	40.59371
rwrist	15.32434	39.4235	39.43358
rhand	14.7538	40.94126	38.85351
rfingers	14.81585	41.42573	38.46753
rthumb	14.7538	40.94126	38.85351
10
root	13.3603	30.8576	45.2861
lhipjoint	13.3603	30.8576	45.2861
lfemur	12.36765	29.88063	43.3257
ltibia	9.160282	32.4319	37.45731
lfoot	12.11165	25.64307	38.60701
ltoes	11.70744	25.47767	36.2798
rhipjoint	13.3603	30.8576	45.2861
rfemur	14.97844	30.34206	43.6292
rtibia	16.2382	33.2379	36.89946
rfoot	14.91354	26.33946	39.55334
rtoes	15.47485	25.96821	37.23741
lowerback	13.3603	30.8576	45.2861
upperback	13.22067	32.85815	45.68626
thorax	13.16635	34.84068	45.16716
lowerneck	13.05198	36.73959	44.36419
upperneck	12.79025	38.35738	43.73478
head	12.56438	39.99072	43.09465
lclavicle	13.05198	36.73959	44.36419
lhumerus	9.752955	37.38501	43.12136
lradius	8.868256	35.07704	38.79459
lwrist	10.11045	38.07876	37.53691
lhand	10.73155	39.57962	36.90806
lfingers	11.00237	40.05744	36.44986
lthumb	10.73155	39.57962	36.90806
rclavicle	13.05198	36.73959	44.36419
rhumerus	15.76543	38.68402	45.22812
rradius	16.47668	36.36137	40.58302
rwrist	15.33127	39.40188	39.44038
rhand	14.75856	40.92214	38.86906
rfingers	14.8229	41.40921	38.48675
rthumb	14.75856	40.92214	38.86906
11
root	13.3652	30.7568	45.2449
lhipjoint	13.3652	30.7568	45.2449
lfemur	12.36555	29.78303	43.28646
ltibia	9.093464	32.41238	37.48869
lfoot	12.10259	25.64347	38.60567
ltoes	11.70991	25.48078	36.27629
rhipjoint	13.3652	30.7568	45.2449
rfemur	14.97748	30.24349	43.58161
rtibia	16.20162	33.22133	36.88115
rfoot	14.97525	26.23416	39.3432
rtoes	15.4956	25.93801	37.00697
lowerback	13.3652	30.7568	45.2449
upperback	13.22544	32.75364	45.66314
thorax	13.16868	34.74024	45.16013
lowerneck	13.05266	36.64305	44.36666
upperneck	12.78458	38.26118	43.74081
head	12.5601	39.89976	43.11372
lclavicle	13.05266	36.64305	44.36666
lhumerus	9.751317	37.29419	43.13301
lradius	8.883708	35.03439	38.77746
lwrist	10.10646	38.04965	37.53316
lhand	10.71784	39.55728	36.91101
lfingers	10.98781	40.03932	36.45676
lthumb	10.71784	39.55728	36.91101
rclavicle	13.05266	36.64305	44.36666
rhumerus	15.7675	38.58352	45.23516
rradius	16.49784	36.32198	40.56295
rwrist	15.34186	39.36421	39.43561
rhand	14.76387	40.88533	38.87194
rfingers	14.83	41.37537	38.49375
rthumb	14.76387	40.88533	38.87194
12
root	13.3705	30.6621	45.2053
lhipjoint	13.3705	30.6621	45.2053
lfemur	12.36544	29.69027	43.24866
ltibia	9.014144	32.39952	37.53353
lfoot	12.09191	25.65361	38.60155
ltoes	11.70838	25.49757	36.27019
rhipjoint	13.3705	30.6621	45.2053
rfemur	14.97808	30.15118	43.53673
rtibia	16.16468	33.19516	36.85928
rfoot	15.03015	26.13363	39.14704
rtoes	15.52166	25.89647	36.79786
lowerback	13.3705	30.6621	45.2053
upperback	13.23163	32.65499	45.64224
thorax	13.17244	34.64571	45.15608
lowerneck	13.05251	36.55229	44.37229
upperneck	12.78082	38.17065	43.74861
head	12.55562	39.8129	43.13145
lclavicle	13.05251	36.55229	44.37229
lhumerus	9.748045	37.2053	43.14802
lradius	8.888226	34.99455	38.76583
lwrist	10.09608	38.01669	37.52368
lhand	10.70001	39.52776	36.9026
lfingers	10.96937	40.01818	36.45704
lthumb	10.70001	39.52776	36.9026
rclavicle	13.05251	36.55229	44.37229
rhumerus	15.76648	38.49191	45.24538
rradius	16.49338	36.2974	40.54078
rwrist	15.3439	39.34959	39.43393
rhand	14.76916	40.87569	38.8805
rfingers	14.83333	41.36712	38.50378
rthumb	14.76916	40.87569	38.8805
13
root	13.3754	30.5728	45.1746
lhipjoint	13.3754	30.5728	45.1746
lfemur	12.36458	29.60317	43.21984
ltibia	8.945607	32.38829	37.58178
lfoot	12.08793	25.6648	38.60213
ltoes	11.69786	25.51353	36.27154
rhipjoint	13.3754	30.5728	45.1746
rfemur	14.97805	30.0638	43.50071
rtibia	16.15071	33.1483	36.8394
rfoot	15.06449	26.02812	38.96294
rtoes	15.55194	25.82651	36.60961
lowerback	13.3754	30.5728	45.1746
upperback	13.24058	32.56232	45.62786
thorax	13.18053	34.55698	45.15821
lowerneck	13.05562	36.46823	44.38668
upperneck	12.77644	38.08811	43.77028
head	12.54829	39.73252	43.16001
lclavicle	13.05562	36.46823	44.38668
lhumerus	9.747409	37.12311	43.17356
lradius	8.898295	34.96588	38.76271
lwrist	10.09119	37.9959	37.52531
lhand	10.68763	39.51091	36.90661
lfingers	10.95596	40.0091	36.46911
lthumb	10.68763	39.51091	36.90661
rclavicle	13.05562	36.46823	44.38668
rhumerus	15.76805	38.4071	45.26619
rradius	16.49815	36.28156	40.53053
rwrist	15.35096	39.34195	39.4441
rhand	14.77737	40.87214	38.90089
rfingers	14.83844	41.36314	38.52308
rthumb	14.77737	40.87214	38.90089
14
root	13.3767	30.476	45.1388
lhipjoint	13.3767	30.476	45.1388
lfemur	12.36155	29.50904	43.18497
ltibia	8.878772	32.37082	37.62488
lfoot	12.0862	25.67137	38.59978
ltoes	11.6918	25.52594	36.26955
rhipjoint	13.3767	30.476	45.1388
rfemur	14.97558	29.96968	43.46051
rtibia	16.12355	33.08984	36.81152
rfoot	15.07363	25.91939	38.77839
rtoes	15.57403	25.74192	36.42583
lowerback	13.3767	30.476	45.1388
upperback	13.2474	32.46158	45.61057
thorax	13.18872	34.4598	45.15614
lowerneck	13.06043	36.37341	44.39104
upperneck	12.77328	37.99704	43.78835
head	12.54229	39.645	43.18879
lclavicle	13.06043	36.37341	44.39104
lhumerus	9.749617	37.02844	43.18514
lradius	8.900743	34.93228	38.74489
lwrist	10.08499	37.96672	37.51
lhand	10.67711	39.48394	36.89256
lfingers	10.94363	39.98787	36.46056
lthumb	10.67711	39.48394	36.89256
rclavicle	13.06043	36.37341	44.39104
rhumerus	15.772	38.31251	45.27269
rradius	16.50703	36.24584	40.51179
rwrist	15.36185	39.3102	39.43451
rhand	14.78926	40.84239	38.89586
rfingers	14.84665	41.33147	38.515
rthumb	14.78926	40.84239	38.89586
15
root	13.3774	30.3806	45.1035
lhipjoint	13.3774	30.3806	45.1035
lfemur	12.35021	29.41931	43.15316
ltibia	8.826662	32.3541	37.65719
lfoot	12.08604	25.67481	38.59746
ltoes	11.69204	25.53671	36.26672
rhipjoint	13.3774	30.3806	45.1035
rfemur	14.96685	29.87194	43.41697
rtibia	16.12758	33.0199	36.78332
rfoot	15.10368	25.81822	38.64709
rtoes	15.56903	25.67921	36.28477
lowerback	13.3774	30.3806	45.1035
upperback	13.25502	32.36223	45.5934
thorax	13.19563	34.36344	45.15243
lowerneck	13.0618	36.27816	44.39108
upperneck	12.76811	37.90579	43.80247
head	12.53496	39.55813	43.21595
lclavicle	13.0618	36.27816	44.39108
lhumerus	9.747892	36.92755	43.19063
lradius	8.895314	34.89953	38.71955
lwrist	10.07211	37.93664	37.48412
lhand	10.66051	39.45519	36.8664
lfingers	10.92687	39.96258	36.43837
lthumb	10.66051	39.45519	36.8664
rclavicle	13.0618	36.27816	44.39108
rhumerus	15.76987	38.22207	45.2729
rradius	16.50494	36.22184	40.48372
rwrist	15.36181	39.29177	39.4202
rhand	14.79024	40.82675	38.88844
rfingers	14.84483	41.31624	38.5077
rthumb	14.79024	40.82675	38.88844
16
root	13.378	30.2847	45.0666
lhipjoint	13.378	30.2847	45.0666
lfemur	12.34028	29.32774	43.11971
ltibia	8.773644	32.33248	37.68973
lfoot	12.08797	25.67576	38.59745
ltoes	11.69179	25.54746	36.26651
rhipjoint	13.378	30.2847	45.0666
rfemur	14.95896	29.77484	43.37247
rtibia	16.1263	32.93285	36.74477
rfoot	15.12824	25.7079	38.53087
rtoes	15.57442	25.58076	36.16418
lowerback	13.378	30.2847	45.0666
upperback	13.26429	32.26281	45.57255
thorax	13.20517	34.26743	45.14728
lowerneck	13.06442	36.18597	44.39689
upperneck	12.76329	37.81403	43.81324
head	12.52679	39.46996	43.23832
lclavicle	13.06442	36.18597	44.39689
lhumerus	9.746245	36.83272	43.20684
lradius	8.898762	34.88499	38.69924
lwrist	10.06285	37.92965	37.47039
lhand	10.6449	39.45199	36.85596
lfingers	10.91506	39.95834	36.4291
lthumb	10.6449	39.45199	36.85596
rclavicle	13.06442	36.18597	44.39689
rhumerus	15.76884	38.13255	45.28401
rradius	16.51337	36.19028	40.47248
rwrist	15.36648	39.26117	39.4158
rhand	14.79303	40.79662	38.88745
rfingers	14.8479	41.28932	38.51092
rthumb	14.79303	40.79662	38.88745
17
root	13.3769	30.1836	45.027
lhipjoint	13.3769	30.1836	45.027
lfemur	12.3412	29.22991	43.07743
ltibia	8.695287	32.29733	37.73586
lfoot	12.08965	25.67476	38.59642
ltoes	11.68788	25.55723	36.26588
rhipjoint	13.3769	30.1836	45.027
rfemur	14.95865	29.68395	43.33057
rtibia	16.12453	32.85638	36.70949
rfoot	15.10865	25.62558	38.46159
rtoes	15.5742	25.41633	36.10449
lowerback	13.3769	30.1836	45.027
upperback	13.27157	32.15763	45.55039
thorax	13.2164	34.16608	45.14307
lowerneck	13.06978	36.08958	44.40661
upperneck	12.76493	37.71645	43.82161
head	12.52524	39.37646	43.2599
lclavicle	13.06978	36.08958	44.40661
lhumerus	9.747462	36.73753	43.22884
lradius	8.902299	34.87855	38.68349
lwrist	10.05787	37.93005	37.46359
lhand	10.63565	39.45581	36.85365
lfingers	10.90927	39.95922	36.42551
lthumb	10.63565	39.45581	36.85365
rclavicle	13.06978	36.08958	44.40661
rhumerus	15.77206	38.03569	45.30125
rradius	16.51852	36.16448	40.46194
rwrist	15.36759	39.24034	39.42427
rhand	14.79212	40.77827	38.90543
rfingers	14.85009	41.27392	38.53326
rthumb	14.79212	40.77827	38.90543
18
root	13.3763	30.0824	44.9816
lhipjoint	13.3763	30.0824	44.9816
lfemur	12.34066	29.1355	43.02869
ltibia	8.625632	32.25975	37.7683
lfoot	12.09253	25.67084	38.59749
ltoes	11.68325	25.55877	36.26798
rhipjoint	13.3763	30.0824	44.9816
rfemur	14.95731	29.59458	43.28104
rtibia	16.14715	32.78522	36.67299
rfoot	15.07049	25.55969	38.41044
rtoes	15.57363	25.27716	36.06876
lowerback	13.3763	30.0824	44.9816
upperback	13.28467	32.09856	45.311
thorax	13.25333	34.10714	44.90179
lowerneck	13.14233	36.11425	44.42965
upperneck	12.77866	37.75784	43.93139
head	12.51875	39.42089	43.38799
lclavicle	13.14233	36.11425	44.42965
lhumerus	9.77604	37.03099	43.6096
lradius	8.947242	35.23204	39.03716
lwrist	10.1029	38.28266	37.81512
lhand	10.68072	39.80797	37.2041
lfingers	10.95154	40.31258	36.77559
lthumb	10.68072	39.80797	37.2041
rclavicle	13.14233	36.11425	44.42965
rhumerus	15.99041	37.82726	45.34837
rradius	16.76954	36.04072	40.48228
rwrist	15.61396	39.12052	39.4616
rhand	15.03617	40.66042	38.95126
rfingers	15.09583	41.15722	38.58088
rthumb	15.03617	40.66042	38.95126
19
root	13.3754	29.9838	44.9327
lhipjoint	13.3754	29.9838	44.9327
lfemur	12.33721	29.04362	42.9779
ltibia	8.570237	32.22114	37.78682
lfoot	12.0973	25.66239	38.6012
ltoes	11.68573	25.55367	36.27194
rhipjoint	13.3754	29.9838	44.9327
rfemur	14.95377	29.5049	43.22716
rtibia	16.19011	32.79073	36.67453
rfoot	15.02909	25.57725	38.40773
rtoes	15.55595	25.27276	36.07404
lowerback	13.3754	29.9838	44.9327
upperback	13.29372	31.99764	45.27851
thorax	13.26567	34.00983	44.8872
lowerneck	13.14826	36.02064	44.43267
upperneck	12.76776	37.66211	43.94003
head	12.5078	39.32718	43.40285
lclavicle	13.14826	36.02064	44.43267
lhumerus	9.777789	36.9353	43.62762
lradius	8.938266	35.23271	39.02038
lwrist	10.10387	38.27868	37.7962
lhand	10.68667	39.80166	37.18411
lfingers	10.9531	40.31009	36.75737
lthumb	10.68667	39.80166	37.18411
rclavicle	13.14826	36.02064	44.43267
rhumerus	15.99366	37.73335	45.3602
rradius	16.78143	36.01439	40.47122
rwrist	15.62792	39.09776	39.45901
rhand	15.05116	40.63945	38.95291
rfingers	15.10967	41.13676	38.58306
rthumb	15.05116	40.63945	38.95291
20
root	13.3767	29.884	44.8862
lhipjoint	13.3767	29.884	44.8862
lfemur	12.33473	28.95434	42.92839
ltibia	8.50449	32.18372	37.8162
lfoot	12.10246	25.66026	38.60336
ltoes	11.69	25.55333	36.27417
rhipjoint	13.3767	29.884	44.8862
rfemur	14.95128	29.41778	43.17366
rtibia	16.23413	32.81497	36.68709
rfoot	15.03165	25.60688	38.41442
rtoes	15.53041	25.34679	36.06921
lowerback	13.3767	29.884	44.8862
upperback	13.30601	31.89555	45.24744
thorax	13.28179	33.91092	44.87257
lowerneck	13.15802	35.92517	44.43531
upperneck	12.7653	37.56632	43.95127
head	12.50224	39.23326	43.42148
lclavicle	13.15802	35.92517	44.43531
lhumerus	9.783418	36.83749	43.64503
lradius	8.849233	35.2189	39.02575
lwrist	10.07182	38.22556	37.76067
lhand	10.68312	39.72889	37.12812
lfingers	10.9451	40.24328	36.70579
lthumb	10.68312	39.72889	37.12812
rclavicle	13.15802	35.92517	44.43531
rhumerus	16.00075	37.63767	45.37138
rradius	16.79246	35.98489	40.46027
rwrist	15.64287	39.07081	39.45136
rhand	15.06808	40.61377	38.9469
rfingers	15.12425	41.11314	38.57946
rthumb	15.06808	40.61377	38.9469
21
root	13.3838	29.7866	44.8423
lhipjoint	13.3838	29.7866	44.8423
lfemur	12.32569	28.87662	42.8839
ltibia	8.439937	32.16185	37.84978
lfoot	12.10806	25.67363	38.60374
ltoes	11.69475	25.56437	36.27481
rhipjoint	13.3838	29.7866	44.8423
rfemur	14.94484	29.33308	43.11403
rtibia	16.31446	32.85383	36.71163
rfoot	15.06433	25.65443	38.4414
rtoes	15.50707	25.44863	36.07961
lowerback	13.3838	29.7866	44.8423
upperback	13.32261	31.79426	45.22621
thorax	13.29746	33.81257	44.8676
lowerneck	13.16564	35.82836	44.43988
upperneck	12.76304	37.47016	43.96628
head	12.49739	39.14066	43.44914
lclavicle	13.16564	35.82836	44.43988
lhumerus	9.786402	36.73205	43.65958
lradius	8.854607	35.19764	39.01118
lwrist	10.07131	38.20591	37.74425
lhand	10.67967	39.71005	37.11079
lfingers	10.93711	40.2286	36.69076
lthumb	10.67967	39.71005	37.11079
rclavicle	13.16564	35.82836	44.43988
rhumerus	16.00376	37.54683	45.37902
rradius	16.80756	35.96179	40.44758
rwrist	15.65295	39.04714	39.44268
rhand	15.07565	40.58982	38.94024
rfingers	15.13085	41.09244	38.5771
rthumb	15.07565	40.58982	38.94024
22
root	13.3946	29.6862	44.7774
lhipjoint	13.3946	29.6862	44.7774
lfemur	12.31485	28.78188	42.82821
ltibia	8.36595	32.14677	37.8969
lfoot	12.10652	25.69445	38.60146
ltoes	11.69536	25.58865	36.27199
rhipjoint	13.3946	29.6862	44.7774
rfemur	14.93777	29.22805	43.03436
rtibia	16.4133	32.89453	36.73817
rfoot	15.10976	25.70125	38.45391
rtoes	15.49299	25.52348	36.07947
lowerback	13.3946	29.6862	44.7774
upperback	13.34321	31.68746	45.19471
thorax	13.31496	33.71078	44.86581
lowerneck	13.17317	35.72955	44.45569
upperneck	12.75794	37.36988	43.98792
head	12.49088	39.04401	43.48342
lclavicle	13.17317	35.72955	44.45569
lhumerus	9.788217	36.62469	43.69047
lradius	8.949022	35.19891	38.99014
lwrist	10.10457	38.24305	37.75195
